game_id,turns,w_ctrld_pawn,w_ctrld_knight,w_ctrld_bishop,w_ctrld_rook,w_ctrld_queen,w_ctrld_king,w_preassure_points,w_ctrld_diagonals,w_ctrld_lines,b_ctrld_pawn,b_ctrld_knight,b_ctrld_bishop,b_ctrld_rook,b_ctrld_queen,b_ctrld_king,b_preassure_points,b_ctrld_diagonals,b_ctrld_lines,rated_cod,winner_cod,current_turn_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,moves_fen_cod
242,23,13,0,9,5,10,4,11,5,3,10,6,5,3,2,4,8,1,1,1,1,0,108,21,258,33,272,13367
243,81,5,0,0,12,23,2,6,4,8,8,0,0,0,0,0,8,3,2,1,1,0,114,209,1018,102,608,9347
244,34,10,0,0,0,0,4,4,0,1,8,8,11,12,0,7,13,5,2,0,0,1,186,71,1104,104,608,16453
245,103,1,7,0,0,21,8,6,1,3,0,0,0,0,0,0,0,0,0,1,1,0,110,190,772,83,0,9712
246,29,11,7,5,3,14,5,11,4,4,10,5,7,3,12,3,9,4,4,1,0,0,234,189,645,61,328,17317
247,22,8,14,5,3,0,5,9,1,1,9,3,1,4,16,3,9,2,5,0,0,1,237,190,772,83,0,15007
248,38,8,13,0,7,0,2,8,0,2,8,0,8,12,0,3,7,3,3,0,1,1,19,193,1128,106,608,1581
249,46,12,0,0,0,0,0,1,1,0,10,12,0,14,0,1,9,0,3,1,0,1,355,199,490,52,210,498
250,23,8,8,0,4,12,0,8,2,4,9,3,5,3,19,3,12,4,4,1,1,0,306,210,1033,102,83,15030
251,31,10,3,0,6,12,3,8,2,5,11,0,1,0,0,3,6,2,1,1,1,0,31,70,745,74,295,15279
252,51,4,7,6,7,0,8,9,1,1,6,0,0,0,0,4,1,0,0,0,1,0,19,171,634,61,80,1816
253,87,6,7,0,12,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,186,213,1035,102,137,3033
254,31,10,5,5,4,15,4,6,5,4,8,0,0,0,0,0,6,0,4,1,1,0,288,199,458,52,608,4021
255,38,6,7,8,1,0,1,5,2,0,8,2,14,12,0,2,9,4,2,1,0,1,108,254,854,90,383,1646
256,43,10,4,9,6,18,2,13,4,5,4,0,12,0,10,1,8,5,2,0,1,0,34,204,459,52,47,1534
257,105,2,0,0,0,18,8,5,2,3,0,0,0,0,0,7,0,0,0,1,1,0,380,7,581,57,264,4211
258,87,6,0,3,0,19,2,5,2,3,1,0,0,0,0,2,0,0,3,0,1,0,19,10,235,33,43,3895
259,36,8,0,0,0,0,0,15,5,4,7,5,7,9,21,2,11,5,5,0,0,1,19,107,1262,109,319,12532
260,38,8,6,4,8,0,3,9,1,3,9,5,16,12,8,2,13,7,7,1,0,1,320,153,312,38,21,14467
261,110,2,0,0,0,0,3,0,0,0,1,0,0,0,17,7,2,2,3,1,0,1,355,151,348,38,280,11186
262,48,8,0,0,0,0,1,9,3,2,10,6,7,3,19,3,9,6,4,1,0,1,102,219,1072,102,354,12878
263,95,9,4,0,10,0,5,3,0,2,5,0,0,0,0,0,0,0,0,0,1,0,310,315,696,72,0,4134
264,70,10,0,0,0,0,0,7,5,3,11,0,0,17,14,4,7,1,6,0,0,1,310,2,59,9,608,3751
265,42,7,0,5,17,0,3,6,3,6,7,0,1,15,0,2,3,0,4,0,1,1,19,100,1303,109,389,12879
266,177,4,0,0,8,0,4,3,0,1,0,0,0,8,0,4,1,0,3,1,1,0,31,207,522,52,565,5845
267,114,0,0,0,0,0,0,0,0,0,3,0,0,0,14,6,5,0,2,1,0,1,28,0,433,49,244,10039
268,57,8,0,0,25,14,0,9,2,9,8,0,0,2,16,0,2,3,6,1,1,0,28,70,762,79,608,4378
269,57,10,0,0,8,20,1,7,2,6,8,0,1,0,0,1,7,5,4,1,1,0,346,199,458,52,608,2960
271,29,10,6,6,8,12,1,13,4,5,8,0,0,0,0,0,5,1,0,1,1,0,346,120,1172,109,608,13025
272,70,9,0,0,0,0,2,5,0,0,9,0,0,9,0,4,4,0,2,1,0,1,19,204,518,52,565,8489
273,97,6,0,0,0,13,8,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,19,204,459,52,47,10303
274,99,3,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,319,82,139,17,317,10191
275,74,9,0,0,9,0,4,6,0,3,9,0,0,8,0,4,3,0,3,0,0,1,19,238,966,94,560,9074
276,48,8,0,0,0,0,0,12,4,4,9,8,3,5,8,2,8,1,1,1,0,1,355,235,945,94,608,15261
277,77,5,0,9,14,0,2,5,2,3,4,0,0,0,0,0,3,0,2,1,1,0,102,161,353,38,322,10967
278,80,4,0,0,0,0,5,0,0,0,8,8,0,0,0,3,1,0,0,1,0,1,102,71,1113,104,242,11059
279,35,8,0,9,19,13,3,11,5,7,10,6,0,1,17,0,5,4,5,1,1,0,355,70,745,74,295,2191
280,33,10,6,7,7,16,2,11,2,4,8,8,1,9,6,1,7,1,3,1,1,0,19,261,1166,108,376,13894
281,87,8,7,0,0,19,3,4,4,3,5,0,0,0,0,0,2,0,0,1,1,0,19,71,1119,104,335,8225
282,40,6,3,8,5,17,2,12,5,4,8,12,9,9,12,2,15,3,2,1,0,1,19,76,994,99,608,12547
283,54,4,0,2,0,0,1,5,5,2,5,10,0,6,15,1,4,2,6,1,0,1,19,260,860,90,608,551
284,67,6,6,0,7,0,4,2,0,1,9,0,0,12,21,2,6,3,7,1,0,0,19,218,1062,102,180,3706
285,21,13,3,7,4,17,5,13,5,5,7,0,0,0,0,0,8,2,0,1,1,0,19,189,637,61,151,17484
286,14,11,0,0,0,0,0,8,4,1,8,8,8,1,17,3,12,5,3,1,0,1,19,199,499,52,472,12150
287,71,6,7,9,0,0,7,4,1,0,3,0,0,0,0,2,0,0,0,0,1,0,108,269,898,90,485,7678
288,72,8,0,3,10,0,5,8,1,3,8,4,0,7,0,8,2,0,2,1,0,1,19,315,717,72,437,10899
289,62,8,0,0,0,2,0,7,2,4,7,0,3,22,16,2,12,3,8,1,0,1,19,29,267,33,539,966
290,48,9,0,0,0,1,1,8,2,1,11,6,12,6,5,6,9,4,2,1,0,1,19,0,1409,121,608,14813
291,6,10,10,5,2,1,1,9,1,0,10,10,5,2,1,1,9,1,0,1,0,1,28,195,290,36,608,13485
293,72,9,6,9,19,0,7,14,3,4,6,6,0,0,0,3,2,0,0,1,1,1,108,95,1313,109,435,470
294,40,11,0,0,0,0,0,8,2,4,9,4,10,14,10,0,13,7,6,1,0,1,108,193,638,61,167,15435
295,29,10,7,13,9,9,2,11,7,5,8,0,0,0,0,0,11,3,3,1,1,0,108,76,674,70,608,3981
296,44,5,4,16,18,14,2,16,7,7,9,0,1,6,12,0,4,2,4,1,1,1,108,36,211,32,0,13637
297,59,7,8,5,10,12,3,14,3,7,2,0,0,0,0,0,0,3,0,1,1,0,19,151,367,38,529,8712
298,115,7,0,0,0,0,5,2,0,0,0,0,0,0,0,7,0,0,0,1,1,0,19,183,545,55,608,9857
299,70,6,0,0,0,0,2,3,0,6,7,0,0,23,0,2,5,0,5,1,0,1,19,3,60,9,170,5890
300,36,8,0,0,0,0,2,9,4,5,7,6,0,8,17,2,11,4,6,1,0,1,19,3,59,9,608,15702
301,83,6,0,0,12,0,7,2,0,4,4,0,0,0,0,2,2,0,0,1,1,0,19,195,292,36,221,11429
303,43,10,0,0,23,12,1,9,2,8,12,0,0,0,0,3,4,4,4,1,1,0,19,183,559,55,608,12985
304,89,5,0,0,0,17,2,1,2,3,2,0,0,14,0,3,1,0,2,1,1,0,19,197,302,36,512,7387
305,96,3,0,0,0,0,2,2,2,2,2,0,0,0,22,4,4,4,3,1,0,1,19,235,961,94,324,8036
306,116,7,0,0,0,0,0,5,2,2,4,3,0,12,0,1,4,0,3,0,0,1,19,191,769,82,3,8315
307,78,2,0,0,0,0,0,0,0,0,4,0,8,11,20,4,10,5,7,0,0,1,102,0,430,49,608,5627
308,77,8,0,6,0,15,4,7,4,3,6,0,0,0,0,0,6,4,2,0,1,0,102,2,59,9,608,5304
309,70,5,0,0,0,0,0,2,0,4,6,5,0,17,16,5,14,1,5,0,0,1,102,170,655,62,4,4085
310,27,10,0,10,5,0,6,6,2,2,5,3,8,2,0,5,3,3,1,0,1,0,19,191,1000,101,143,16954
311,102,4,0,6,11,0,1,8,1,3,4,0,0,23,20,6,14,2,8,0,0,1,19,2,59,9,608,5193
312,21,11,5,3,4,16,5,9,5,4,9,0,0,0,2,0,11,3,4,0,1,0,19,196,295,36,246,15301
313,33,11,10,6,10,7,3,13,3,4,9,0,11,15,0,4,14,3,3,0,1,0,19,2,59,9,608,16404
314,74,7,0,0,13,0,4,4,0,2,6,8,0,11,0,4,3,0,3,0,0,1,19,191,1017,101,571,2375
315,65,8,0,0,15,0,3,1,0,3,5,0,0,12,0,2,1,0,6,1,1,0,219,0,814,86,608,2378
316,81,5,0,0,18,0,4,6,0,4,4,0,0,0,0,1,0,0,2,1,1,0,219,93,1199,109,141,6423
317,45,10,0,4,12,10,0,8,1,5,12,5,3,10,14,3,12,3,5,1,0,0,219,41,454,50,545,15095
318,52,7,7,0,19,15,5,14,2,6,9,0,0,13,17,4,10,3,5,1,1,1,219,216,1028,102,76,16392
319,51,8,8,0,16,12,2,13,2,7,8,4,0,10,11,0,8,2,5,1,1,0,19,81,108,17,608,15668
321,20,9,0,0,0,0,2,4,2,0,8,3,16,1,7,3,8,6,2,1,0,1,19,0,1409,121,608,12166
322,50,6,0,0,0,0,0,2,1,0,8,4,7,5,18,2,9,4,4,1,0,1,19,98,1290,109,378,16171
323,98,2,0,0,0,0,5,1,0,2,2,0,0,6,0,4,1,0,2,1,0,1,19,190,773,83,1,10524
324,106,0,0,0,0,0,0,0,0,0,0,0,5,0,22,5,4,2,2,1,0,1,19,209,1053,102,147,5601
325,19,14,9,5,8,11,5,17,2,5,12,0,6,2,3,2,7,1,0,1,1,0,19,199,458,52,608,13112
326,22,13,12,4,2,6,2,10,2,0,11,10,6,14,14,2,16,4,5,1,1,1,19,199,491,52,210,15921
328,69,7,0,0,11,0,4,5,0,7,9,0,6,0,14,1,3,3,3,1,0,0,19,116,1172,109,608,5571
329,34,7,0,0,0,0,0,9,4,4,10,4,8,5,10,6,12,3,3,1,0,1,19,202,466,52,137,14788
330,40,7,0,0,0,0,0,1,2,0,10,6,5,9,0,2,4,1,3,1,0,1,19,206,528,52,565,12893
331,108,11,3,7,0,0,4,3,2,0,10,0,0,12,0,3,4,0,4,1,0,1,19,199,495,52,238,8181
332,27,12,5,13,5,10,5,14,5,3,14,9,5,13,2,0,11,1,5,1,1,0,19,173,64,10,608,14332
333,63,10,0,4,13,0,2,6,2,3,7,0,0,0,0,3,0,0,0,1,1,0,19,98,1290,109,378,4095
334,31,11,13,7,3,7,1,11,1,3,10,9,11,6,7,1,12,4,3,1,1,0,19,193,829,87,608,2067
335,71,7,0,0,0,21,3,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0,19,204,459,52,47,11033
336,92,3,0,0,0,0,0,1,1,2,7,0,0,0,17,4,3,2,3,1,0,1,19,209,1053,102,147,11089
337,47,9,3,17,9,11,3,14,6,2,3,0,0,0,0,0,0,2,2,1,1,0,19,206,514,52,565,12627
338,56,12,0,6,0,16,4,6,3,2,11,5,0,8,11,4,9,1,3,1,0,1,19,191,766,82,0,11395
339,48,13,0,0,15,10,2,7,2,4,9,0,0,20,9,5,13,2,7,1,1,1,19,173,64,10,608,11830
340,124,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,1,0,0,1,0,1,19,0,814,86,608,8520
341,49,9,0,8,0,14,2,7,3,3,9,0,0,0,0,0,4,2,3,1,1,0,19,194,1132,106,137,12958
342,64,7,0,1,0,0,0,4,2,3,3,0,0,26,0,2,2,0,6,1,0,1,19,149,1273,109,359,7710
343,29,11,4,9,3,8,3,9,3,3,10,2,11,4,14,4,11,5,2,1,1,0,19,202,462,52,138,14525
344,45,13,9,0,13,0,4,7,0,2,7,4,5,2,0,0,2,2,0,1,1,0,19,199,458,52,608,3371
345,96,2,0,0,0,0,3,0,0,0,4,0,0,11,17,6,6,1,5,1,0,1,19,183,545,55,608,9775
346,92,2,0,0,0,0,5,0,0,0,5,0,0,0,0,8,0,0,0,1,0,1,19,173,64,10,608,10990
347,40,12,0,0,0,0,0,2,1,3,11,0,18,9,0,2,7,8,2,1,0,1,19,199,490,52,210,6263
348,123,5,0,8,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,19,203,492,52,211,6849
349,129,2,0,0,0,21,7,5,2,3,0,0,0,0,0,0,0,0,0,1,1,0,19,5,584,57,538,5234
350,120,2,0,0,0,0,0,2,0,2,2,0,0,13,8,8,4,2,5,1,0,1,19,299,422,44,557,8662
352,97,3,0,0,12,14,5,6,1,4,1,0,0,0,0,0,3,0,3,1,1,0,19,151,348,38,280,11858
353,60,9,3,5,13,0,4,6,2,4,6,0,6,10,0,1,4,2,2,1,1,1,19,41,439,50,608,7754
354,57,6,7,8,5,12,2,6,3,2,9,0,6,2,18,1,7,3,3,1,1,0,19,90,1336,109,502,5472
355,38,7,3,8,3,0,5,8,2,1,8,0,4,13,0,4,5,2,3,1,1,1,309,82,114,17,18,5882
356,111,0,0,11,8,0,5,3,4,2,1,0,0,1,0,1,0,0,4,1,1,0,355,194,1136,106,230,7707
357,119,0,0,0,0,0,2,0,0,0,3,0,0,9,0,7,4,0,2,1,0,0,19,45,206,30,608,9890
358,33,12,12,0,8,8,1,8,1,4,11,0,0,0,0,0,9,0,4,1,1,0,19,190,771,83,608,14068
359,32,11,6,8,12,12,2,13,4,5,12,3,10,6,6,1,9,5,2,1,1,1,19,307,95,12,0,3632
360,96,2,0,0,0,0,3,0,0,0,5,4,0,8,0,6,2,0,4,1,0,1,102,172,163,20,75,9839
362,64,9,0,7,7,0,1,2,1,2,8,6,0,23,0,1,5,0,7,1,0,1,362,235,946,94,0,7778
363,10,10,6,9,2,1,4,7,3,1,10,4,2,0,10,1,9,3,1,1,0,1,306,186,551,55,608,17454
364,85,6,4,0,0,0,3,1,0,0,4,0,0,0,0,4,3,0,0,1,1,0,203,9,991,97,442,7975
365,40,7,5,5,5,17,2,13,3,2,9,0,12,12,13,1,10,6,6,1,0,1,19,143,1273,109,359,2421
366,58,5,0,1,0,0,1,2,4,0,8,8,5,18,12,3,13,3,7,1,0,1,19,71,1104,104,608,16079
367,26,10,12,1,6,3,3,9,0,3,10,8,8,4,4,3,10,3,2,1,0,1,108,1,728,73,346,14008
368,4,10,7,5,1,1,1,8,1,0,10,5,5,0,4,2,9,3,0,1,0,1,108,189,627,59,608,17693
369,118,2,0,0,0,0,0,0,0,0,5,0,4,0,8,4,4,2,2,1,0,1,19,70,648,61,367,9674
370,11,8,5,8,0,13,3,12,5,3,12,0,0,0,0,0,5,1,0,1,1,0,108,0,1409,121,608,17808
372,95,2,3,0,0,46,4,14,5,5,1,0,0,0,0,0,0,0,0,1,1,0,19,70,746,74,336,439
373,37,11,0,1,2,11,1,4,3,1,12,0,5,5,15,6,9,4,5,1,0,0,19,235,951,94,132,14791
374,101,5,0,0,27,0,2,2,0,7,0,0,0,0,0,0,0,0,0,1,1,0,28,171,161,20,0,4341
375,80,6,5,0,0,11,0,5,1,2,4,7,3,18,15,1,15,2,8,1,0,1,19,151,357,38,408,4993
376,78,3,0,0,0,0,5,1,0,0,7,0,9,0,20,5,5,5,3,1,0,1,19,0,1409,121,608,6618
378,42,10,0,0,0,0,0,7,2,3,11,0,0,10,17,1,7,2,5,1,0,1,19,237,951,94,132,3592
379,8,13,7,10,1,6,2,10,3,1,10,9,5,3,0,2,9,1,1,1,0,1,19,193,831,87,452,13406
380,101,2,0,0,13,0,6,4,0,3,0,0,0,0,0,3,2,0,0,1,1,0,19,170,653,61,587,9656
381,65,2,0,14,14,0,2,7,5,2,5,0,2,22,0,1,3,0,5,1,1,0,19,237,976,94,606,6657
382,60,9,0,0,0,0,0,6,2,2,7,7,4,12,16,4,13,3,5,1,0,1,19,237,964,94,539,4459
384,44,7,4,9,0,0,2,4,2,0,13,4,0,6,18,2,9,2,5,1,0,1,19,236,951,94,132,14645
385,20,9,5,0,5,14,2,12,2,4,8,6,5,2,16,2,9,3,3,1,0,1,19,236,951,94,132,12407
386,41,9,3,0,12,0,2,3,0,3,7,0,6,0,0,3,1,1,0,1,1,0,19,189,627,59,608,11957
387,40,5,2,11,0,0,4,7,2,0,12,2,5,6,0,2,4,1,2,1,0,1,19,71,1104,104,608,17119
388,27,9,0,17,5,22,5,14,8,6,5,0,16,5,3,2,7,5,3,1,1,0,215,190,778,83,181,14155
389,59,5,0,0,10,11,3,5,1,5,8,0,8,3,14,2,6,3,2,1,0,0,104,0,1409,121,608,3390
390,19,8,13,10,4,9,4,14,3,3,11,0,0,0,0,0,7,1,0,1,1,0,19,70,762,79,608,16750
391,50,9,0,0,0,0,0,10,1,5,6,6,0,10,14,1,8,2,5,1,0,1,19,0,430,49,608,5761
392,34,9,7,12,12,0,3,10,3,2,9,6,18,3,6,2,10,6,3,1,0,1,19,230,1046,102,142,14043
393,15,8,7,8,3,4,3,12,3,1,9,0,0,0,0,0,5,4,0,1,1,0,310,70,762,79,608,16815
394,52,10,0,0,0,0,3,9,4,3,6,7,0,6,18,3,12,3,4,1,0,1,310,0,1409,121,608,651
395,65,8,0,7,9,11,2,6,2,4,11,0,0,0,0,0,11,5,5,1,1,0,310,70,762,79,608,15403
396,67,5,6,7,6,11,6,7,3,4,8,0,0,0,0,3,4,0,3,1,1,0,19,190,773,83,1,2572
397,31,7,10,6,3,10,1,8,1,3,8,13,8,4,8,2,11,3,3,1,0,0,306,107,1229,109,205,13897
398,130,0,0,0,0,0,0,0,0,0,1,0,4,0,17,6,5,2,3,0,0,1,355,151,308,38,0,11193
399,125,0,0,0,0,60,5,16,6,8,0,0,0,0,0,0,0,0,0,1,1,0,355,152,339,38,180,4399
400,76,3,0,1,0,0,2,1,2,0,6,0,0,26,0,1,5,0,7,1,0,1,117,151,348,38,280,7660
401,121,3,0,7,3,0,3,1,1,0,0,0,7,12,0,0,4,1,3,1,1,0,117,42,1397,117,0,1878
402,53,7,0,0,12,25,3,8,3,6,4,0,0,0,0,2,0,0,0,0,1,0,232,237,976,94,606,7152
403,116,2,3,0,9,0,7,4,0,2,3,0,0,0,0,1,1,0,0,1,0,1,128,153,320,38,18,10487
404,47,7,0,8,12,13,3,11,6,5,7,10,6,6,13,1,9,3,5,0,1,0,207,0,178,24,136,2198
405,53,9,7,0,12,13,2,9,1,5,3,3,0,0,0,3,2,0,0,0,1,0,207,235,961,94,324,5675
406,76,2,0,0,0,0,0,1,0,4,7,0,0,13,16,4,9,2,7,0,0,1,207,0,178,24,136,770
408,67,10,0,0,21,9,3,9,2,6,6,0,0,0,0,0,0,2,3,1,1,0,113,102,1179,109,9,4365
409,17,8,15,9,5,15,6,17,3,6,10,6,5,0,0,0,6,1,0,1,1,0,249,189,207,31,608,17052
410,39,10,0,7,7,7,0,10,2,4,10,0,0,0,0,0,14,4,7,1,1,0,211,1,724,73,137,15211
411,94,5,0,0,0,0,2,0,0,0,5,0,0,0,19,3,2,2,3,1,0,1,232,154,370,38,544,8550
412,37,11,2,9,8,0,1,5,3,2,8,7,0,12,0,3,5,0,4,1,1,0,21,315,717,72,437,1794
413,37,6,3,14,15,0,1,10,3,4,10,0,0,0,0,0,7,0,2,1,1,0,186,83,131,17,180,1192
414,34,9,8,5,3,15,1,7,2,3,5,4,6,8,5,1,9,3,2,0,1,1,108,70,134,17,231,2761
415,41,7,12,5,8,12,2,12,4,4,8,6,7,12,5,2,9,3,4,0,1,0,19,82,114,17,18,15081
416,30,10,6,5,11,15,2,11,3,6,12,0,0,16,12,3,13,2,6,0,0,1,120,189,657,63,608,15483
417,51,6,8,0,8,0,5,4,0,1,9,0,0,9,0,2,3,0,2,1,1,0,19,0,402,41,608,4704
418,79,7,0,11,0,11,3,5,4,2,8,0,0,0,0,0,1,1,2,1,1,0,19,182,541,55,608,5201
419,83,6,6,7,0,0,4,5,2,0,4,0,0,0,0,2,1,0,0,1,1,0,19,182,539,55,608,11182
420,14,11,5,10,5,3,2,10,5,2,12,10,5,2,2,1,8,1,0,1,0,1,371,204,510,52,565,1985
421,21,8,4,5,9,0,2,6,4,1,11,0,1,6,0,4,8,4,2,1,1,0,19,72,21,0,468,14613
422,47,10,0,7,13,13,2,12,4,6,10,0,9,5,10,4,7,5,2,1,1,0,19,72,0,0,608,701
423,38,10,10,16,11,8,2,16,9,3,11,2,6,4,8,1,7,4,1,1,1,1,19,36,429,48,608,17979
424,34,10,3,10,11,7,1,9,5,3,9,3,11,10,8,3,9,4,3,1,0,1,19,76,680,70,209,15070
425,39,10,10,15,12,11,3,17,7,5,10,6,9,7,8,3,13,4,3,1,1,0,19,73,0,0,608,3544
426,43,11,0,7,6,9,2,5,4,3,10,6,8,8,0,2,8,2,1,1,1,0,311,235,961,94,324,7496
427,41,9,0,7,9,10,1,6,3,4,9,0,0,0,0,0,13,3,4,1,1,0,310,80,110,17,13,15520
428,49,8,6,6,14,0,4,7,2,4,6,0,0,17,0,5,9,3,3,1,1,0,136,235,961,94,324,6290
429,38,8,3,8,5,11,1,10,3,3,9,8,17,15,10,2,20,5,5,1,0,1,21,72,21,0,468,15226
430,70,7,5,1,10,9,1,6,1,4,7,7,0,21,18,2,16,3,9,1,0,1,306,71,1121,104,347,3907
431,48,11,8,4,4,6,3,10,1,3,12,6,3,18,10,6,13,2,4,1,0,1,19,303,444,50,171,16439
432,50,10,0,9,9,0,4,5,3,4,8,0,6,9,13,3,9,5,7,1,0,1,19,162,368,38,533,7246
433,57,8,0,0,14,17,4,10,4,8,5,0,0,11,14,1,8,2,5,1,1,0,19,41,1399,118,608,7436
435,62,7,0,0,0,0,0,4,0,4,11,0,10,13,0,3,6,4,3,1,0,1,40,71,1121,104,347,6903
436,29,12,0,12,5,12,6,10,7,3,10,0,0,0,0,1,5,2,2,1,1,0,19,60,188,29,608,13107
437,52,8,0,0,0,0,0,8,0,3,10,0,0,21,10,3,8,1,6,1,0,1,19,71,1123,104,400,6494
438,26,12,0,0,0,0,0,6,5,1,9,12,6,5,9,1,12,2,4,1,0,1,19,71,1123,104,400,16663
439,59,8,0,0,5,15,2,6,1,4,7,0,0,0,7,1,3,1,2,1,0,0,19,36,280,34,608,11746
442,56,7,0,0,9,0,3,2,0,2,10,0,5,11,0,0,4,1,3,1,0,1,19,71,1121,104,347,12006
443,40,13,0,4,13,7,2,9,2,3,12,0,4,8,8,2,8,1,2,1,0,1,19,36,674,70,608,2306
444,31,11,12,3,3,8,1,7,2,3,10,0,0,0,0,0,10,3,2,1,1,0,19,11,240,33,122,17636
445,60,7,7,8,10,0,3,7,2,3,10,4,0,14,13,6,15,2,5,1,0,1,19,41,439,50,608,2725
446,45,11,13,6,11,0,1,11,2,4,7,6,7,1,0,4,6,1,0,1,1,0,19,235,961,94,324,12353
448,17,12,8,12,5,1,2,8,3,2,13,11,10,5,7,5,12,3,3,1,1,0,19,237,960,94,307,14714
449,34,11,6,7,8,11,2,9,3,4,10,11,6,11,3,2,10,2,4,1,1,1,19,73,0,0,608,14361
450,36,12,0,0,0,0,0,9,3,4,11,9,0,11,8,2,12,1,5,1,0,1,19,41,439,50,608,2108
451,62,12,0,0,0,0,0,1,2,4,10,6,0,5,0,3,1,0,1,1,0,1,19,75,16,0,346,6246
453,34,13,2,9,7,7,4,11,4,2,11,4,10,14,11,3,13,5,3,1,0,1,19,41,439,50,608,15887
454,38,8,6,7,11,0,2,6,2,3,9,4,0,3,0,1,4,0,1,1,1,1,306,151,348,38,280,13722
455,107,0,0,0,0,15,8,1,1,2,2,0,0,0,0,5,1,0,0,1,1,0,306,190,780,83,225,6356
456,42,8,0,0,9,0,2,7,0,3,7,0,0,11,18,3,10,2,5,1,0,1,306,120,1173,109,0,15158
457,35,10,5,8,9,10,1,13,3,1,11,0,10,4,10,2,10,3,3,1,1,0,306,151,357,38,408,14362
458,122,3,0,0,0,0,0,0,0,0,3,0,0,0,19,5,3,2,3,1,0,1,306,151,365,38,473,10555
459,71,10,0,7,3,16,2,7,2,3,4,0,0,0,0,0,3,1,5,1,1,0,306,119,1192,109,128,378
460,42,7,0,0,1,2,1,11,5,6,10,6,0,9,11,4,11,2,4,1,0,1,306,76,682,70,352,3541
461,2,10,5,5,0,2,1,9,1,1,10,5,5,0,2,1,9,1,1,1,0,1,306,235,945,94,608,17882
462,11,11,11,6,2,6,2,10,2,1,12,5,6,0,6,3,7,2,1,1,1,0,306,244,1353,110,608,17862
463,54,10,0,0,0,1,1,10,0,4,9,8,0,12,9,4,9,1,2,1,0,1,306,78,806,84,137,8128
464,58,9,11,9,7,14,5,16,6,3,4,0,5,10,12,1,9,3,5,1,1,1,306,76,687,70,559,2335
465,42,9,4,8,7,0,2,6,3,2,10,7,6,15,10,3,10,3,5,1,0,1,306,180,569,55,608,16205
467,74,6,0,0,0,0,0,0,0,0,6,0,0,23,0,8,7,0,6,1,0,1,306,10,242,33,215,10950
468,54,8,0,0,0,0,0,11,1,6,8,0,0,19,14,2,11,1,7,1,0,1,306,36,429,48,608,2520
469,85,7,7,0,10,0,5,6,0,3,4,0,0,11,0,5,3,0,3,1,1,0,306,15,222,33,41,5864
470,38,11,0,1,1,0,3,11,3,3,8,4,13,9,10,1,9,5,4,1,0,1,306,110,1246,109,254,15655
471,41,10,5,0,8,16,1,11,2,3,8,0,5,7,12,4,7,5,3,1,1,0,306,151,348,38,280,8476
472,121,6,0,0,10,22,4,6,1,6,1,0,0,0,0,0,0,0,0,1,1,0,306,119,1192,109,128,8882
473,30,12,0,16,10,10,2,15,8,5,11,6,13,5,8,2,11,4,2,1,0,1,306,151,348,38,280,2309
474,64,5,0,0,0,0,1,0,0,0,9,0,8,16,13,2,10,4,5,1,0,1,31,235,946,94,0,15989
475,15,7,6,12,0,15,4,12,6,3,9,0,0,0,0,0,6,2,0,1,1,0,31,171,182,26,608,17782
476,40,8,1,11,1,0,0,5,3,0,9,11,0,12,13,1,13,2,5,1,0,1,31,0,669,68,608,15573
478,48,2,0,0,0,0,4,0,0,2,8,8,0,17,0,2,6,0,5,1,0,1,31,0,814,86,608,4900
479,51,8,0,3,17,10,3,9,3,7,8,0,0,0,0,0,3,0,0,1,1,0,31,152,354,38,330,11845
480,71,4,0,0,26,0,5,7,0,7,12,0,0,13,0,4,2,0,3,1,0,0,306,151,308,38,0,13699
481,60,7,8,8,17,0,5,13,4,5,7,0,0,6,0,0,1,1,2,1,1,1,306,237,976,94,606,7455
482,58,8,0,0,0,0,0,2,2,1,9,0,0,10,11,3,5,1,4,1,0,1,306,36,429,48,608,5775
483,60,8,0,0,0,0,4,12,4,2,11,8,0,5,0,1,1,0,1,1,0,1,306,3,60,9,170,5958
484,40,5,0,14,9,0,1,5,2,2,5,10,9,10,0,3,8,3,2,1,1,1,306,10,242,33,215,732
485,29,9,1,18,12,18,2,16,8,5,10,6,3,3,14,2,8,3,4,1,1,0,306,11,240,33,122,17376
486,98,0,0,0,0,0,4,0,0,0,2,7,0,0,0,4,1,0,0,1,0,1,306,15,222,33,41,9807
487,71,7,0,10,11,0,1,1,3,3,6,0,7,26,0,4,10,2,6,1,0,0,306,161,353,38,322,3866
489,34,8,0,0,0,0,0,12,4,7,6,0,8,8,7,1,6,3,4,1,0,1,306,152,339,38,180,15712
490,60,3,0,0,0,0,0,3,0,1,8,7,0,10,17,2,10,2,5,1,0,1,306,158,379,38,544,15427
491,47,6,7,5,7,15,1,7,2,4,8,0,6,10,15,3,7,5,6,1,0,0,306,31,276,33,539,3619
492,23,10,4,0,8,12,3,9,2,4,8,1,0,0,1,2,11,2,4,1,1,0,306,243,913,90,30,14208
